year,vehicle_class,MPG(comb),cylinders,displ (L),drive,trany
2005,Small Station Wagons,29,4.0,1.5,Front-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,19,6.0,3.0,Front-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,19,6.0,3.0,Front-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,20,6.0,3.0,Front-Wheel Drive,Manual
2005,Midsize-Large Station Wagons,20,6.0,3.0,Front-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,20,6.0,3.2,Rear-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,19,6.0,3.2,4-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,16,8.0,5.0,4-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,15,8.0,5.4,Rear-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,21,4.0,2.3,Front-Wheel Drive,Manual
2005,Midsize-Large Station Wagons,20,4.0,2.3,Front-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,21,6.0,3.0,Front-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,19,4.0,2.5,4-Wheel Drive,Manual
2005,Midsize-Large Station Wagons,23,4.0,2.5,4-Wheel Drive,Manual
2005,Midsize-Large Station Wagons,23,4.0,2.5,4-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,19,4.0,2.5,4-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,19,6.0,3.0,Front-Wheel Drive,Automatic
2005,Small Station Wagons,25,4.0,1.8,Front-Wheel Drive,Manual
2005,Small Station Wagons,29,4.0,1.8,Front-Wheel Drive,Manual
2005,Small Station Wagons,25,4.0,1.8,4-Wheel Drive,Automatic
2005,Small Station Wagons,21,4.0,1.8,4-Wheel Drive,Automatic
2005,Small Station Wagons,19,6.0,3.0,4-Wheel Drive,Manual
2005,Small Station Wagons,19,6.0,3.0,4-Wheel Drive,Automatic
2005,Small Station Wagons,16,8.0,4.2,4-Wheel Drive,Manual
2005,Small Station Wagons,16,8.0,4.2,4-Wheel Drive,Automatic
2005,Small Station Wagons,21,6.0,2.5,Rear-Wheel Drive,Manual
2005,Small Station Wagons,20,6.0,2.5,Rear-Wheel Drive,Automatic
2005,Small Station Wagons,20,6.0,2.5,4-Wheel Drive,Manual
2005,Small Station Wagons,20,6.0,2.5,4-Wheel Drive,Automatic
2005,Small Station Wagons,21,4.0,2.0,Front-Wheel Drive,Automatic
2005,Small Station Wagons,21,4.0,2.0,Front-Wheel Drive,Manual
2005,Small Station Wagons,19,6.0,2.6,4-Wheel Drive,Automatic
2005,Small Station Wagons,22,4.0,2.4,Front-Wheel Drive,Automatic
2005,Small Station Wagons,27,4.0,1.8,Front-Wheel Drive,Automatic
2005,Small Station Wagons,25,4.0,1.8,4-Wheel Drive,Automatic
2005,Small Station Wagons,29,4.0,1.8,Front-Wheel Drive,Manual
2005,Small Station Wagons,25,4.0,1.8,Front-Wheel Drive,Manual
2005,Small Station Wagons,27,4.0,1.8,Front-Wheel Drive,Automatic
2005,Small Station Wagons,21,4.0,2.0,Front-Wheel Drive,Manual
2005,Small Station Wagons,21,4.0,2.0,Front-Wheel Drive,Automatic
2005,Small Station Wagons,23,4.0,2.3,4-Wheel Drive,Automatic
2005,Small Station Wagons,24,4.0,2.3,Front-Wheel Drive,Manual
2005,Small Station Wagons,24,4.0,2.3,Front-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,23,4.0,1.8,Front-Wheel Drive,Manual
2005,Small Station Wagons,23,4.0,2.5,4-Wheel Drive,Manual
2005,Small Station Wagons,20,4.0,2.0,4-Wheel Drive,Manual
2005,Small Station Wagons,20,4.0,2.0,4-Wheel Drive,Automatic
2005,Small Station Wagons,22,4.0,2.5,4-Wheel Drive,Manual
2005,Small Station Wagons,23,4.0,2.5,4-Wheel Drive,Automatic
2005,Small Station Wagons,20,4.0,2.0,4-Wheel Drive,Manual
2005,Small Station Wagons,19,4.0,2.0,4-Wheel Drive,Automatic
2005,Small Station Wagons,22,4.0,2.5,4-Wheel Drive,Automatic
2005,Standard Pickup Trucks,18,6.0,4.0,Rear-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,22,4.0,1.8,Front-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,20,6.0,2.8,Front-Wheel Drive,Automatic
2005,Standard Pickup Trucks,15,6.0,4.2,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,15,6.0,4.2,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,15,8.0,4.6,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,15,8.0,5.4,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,21,4.0,2.3,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,23,4.0,2.3,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,18,6.0,3.0,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,18,6.0,3.0,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,17,6.0,4.0,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,18,6.0,4.0,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,16,6.0,4.3,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,16,6.0,4.3,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,17,8.0,4.8,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,16,8.0,4.8,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,10,10.0,8.3,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,16,8.0,5.3,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,18,4.0,2.8,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,18,5.0,3.5,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,19,5.0,3.5,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,18,4.0,2.8,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,21,4.0,2.8,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,18,5.0,3.5,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,21,4.0,2.3,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,23,4.0,2.3,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,18,6.0,3.0,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,18,6.0,3.0,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,14,8.0,5.6,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,21,4.0,2.7,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,20,4.0,2.7,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,18,6.0,4.0,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,15,8.0,6.0,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,9,10.0,8.3,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,14,8.0,5.7,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,14,8.0,4.7,Rear-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,22,4.0,1.8,4-Wheel Drive,Manual
2005,Midsize-Large Station Wagons,21,4.0,1.8,4-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,19,6.0,2.8,4-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,20,5.0,2.5,4-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,21,5.0,2.4,Front-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,22,5.0,2.4,Front-Wheel Drive,Manual
2005,Midsize-Large Station Wagons,20,5.0,2.4,Front-Wheel Drive,Manual
2005,Midsize-Large Station Wagons,20,5.0,2.4,Front-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,22,5.0,2.5,Front-Wheel Drive,Automatic
2005,Midsize-Large Station Wagons,19,5.0,2.5,4-Wheel Drive,Manual
2005,Midsize-Large Station Wagons,18,5.0,2.5,4-Wheel Drive,Automatic
2005,Standard Pickup Trucks,16,6.0,4.3,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,16,6.0,4.3,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,17,8.0,4.8,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,16,8.0,4.8,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,16,8.0,5.3,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,15,8.0,6.0,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,16,6.0,3.7,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,16,6.0,3.7,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,15,8.0,4.7,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,16,6.0,3.7,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,17,6.0,3.7,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,14,8.0,6.0,Rear-Wheel Drive,Manual
2005,Midsize-Large Station Wagons,20,6.0,2.8,Front-Wheel Drive,Manual
2005,Standard Pickup Trucks,15,8.0,6.0,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,21,4.0,2.8,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,18,4.0,2.8,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,19,5.0,3.5,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,18,5.0,3.5,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,21,4.0,2.8,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,18,4.0,2.8,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,18,5.0,3.5,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,21,6.0,2.7,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,18,8.0,5.7,Rear-Wheel Drive,Automatic
2005,Small Station Wagons,22,4.0,1.8,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,14,8.0,4.5,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,21,4.0,2.2,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,19,6.0,3.5,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,21,4.0,2.5,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,19,4.0,2.5,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,21,4.0,2.5,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,18,4.0,2.5,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,19,4.0,2.5,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,22,4.0,2.5,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,19,4.0,2.5,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,23,4.0,2.5,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,20,6.0,3.0,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,19,4.0,2.5,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,22,4.0,2.5,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,14,8.0,4.5,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,22,4.0,2.5,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,20,6.0,3.0,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,18,6.0,2.5,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,18,6.0,2.5,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,17,6.0,2.7,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,17,6.0,2.7,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,17,6.0,4.0,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,21,4.0,2.4,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,19,6.0,3.3,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,13,8.0,4.7,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,22,4.0,2.4,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,21,4.0,2.4,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,15,8.0,4.7,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,16,6.0,3.2,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,14,8.0,4.2,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,19,4.0,2.5,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,6.0,3.2,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,15,6.0,3.2,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,18,6.0,3.4,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,17,4.0,2.4,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,14,6.0,4.0,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,6.0,4.0,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,15,6.0,3.5,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,16,6.0,3.5,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,17,6.0,2.5,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,14,6.0,4.0,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,14,8.0,4.4,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,12,8.0,4.4,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,13,8.0,4.7,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,19,6.0,3.3,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,18,6.0,3.3,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,13,8.0,4.6,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,18,4.0,2.3,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,21,4.0,2.3,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,17,6.0,3.0,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,12,8.0,5.0,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,16,6.0,4.0,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,20,6.0,3.5,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,14,8.0,5.6,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,20,4.0,2.4,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,21,4.0,2.4,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,15,6.0,3.8,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,19,5.0,2.5,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,17,6.0,3.8,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,14,6.0,4.0,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,18,6.0,3.0,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,19,4.0,2.3,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,14,8.0,5.0,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,6.0,3.7,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,12,8.0,5.4,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,14,8.0,4.6,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,17,6.0,3.7,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,17,5.0,2.5,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,21,4.0,2.4,Front-Wheel Drive,Automatic
2005,Standard Pickup Trucks,14,8.0,4.7,4-Wheel Drive,Manual
2005,Standard Pickup Trucks,16,6.0,4.0,4-Wheel Drive,Automatic
2005,Standard Pickup Trucks,17,6.0,4.0,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,16,6.0,4.2,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,8.0,5.3,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,16,8.0,5.3,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,22,4.0,2.0,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,22,4.0,2.0,Front-Wheel Drive,Manual
2005,Sport Utility Vehicle,20,6.0,2.7,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,16,8.0,4.7,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,8.0,5.3,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,8.0,4.7,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,21,4.0,2.0,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,19,6.0,2.7,4-Wheel Drive,Automatic
2005,Standard Pickup Trucks,15,8.0,4.7,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,15,8.0,4.7,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,8.0,4.4,4-Wheel Drive,Automatic
2005,Large Cars,22,6.0,3.5,Front-Wheel Drive,Automatic
2005,Midsize Cars,19,8.0,5.3,Front-Wheel Drive,Automatic
2005,Large Cars,15,8.0,6.1,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,14,8.0,5.7,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,16,6.0,4.0,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,17,6.0,4.0,Rear-Wheel Drive,Manual
2005,Sport Utility Vehicle,16,6.0,4.0,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,17,6.0,4.0,4-Wheel Drive,Manual
2005,Minicompact Cars,15,8.0,4.2,Rear-Wheel Drive,Manual
2005,Two Seaters,15,8.0,4.2,Rear-Wheel Drive,Manual
2005,Two Seaters,15,8.0,4.2,Rear-Wheel Drive,Manual
2005,Minicompact Cars,12,12.0,5.9,Rear-Wheel Drive,Manual
2005,Minicompact Cars,12,12.0,5.9,Rear-Wheel Drive,Manual
2005,Sport Utility Vehicle,16,8.0,4.7,4-Wheel Drive,Automatic
2005,Standard Pickup Trucks,15,8.0,4.7,4-Wheel Drive,Automatic
2005,Standard Pickup Trucks,17,6.0,4.0,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,16,6.0,4.0,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,21,4.0,2.4,Front-Wheel Drive,Manual
2005,Sport Utility Vehicle,20,4.0,2.4,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,20,4.0,2.4,4-Wheel Drive,Manual
2005,Two Seaters,12,8.0,4.3,Rear-Wheel Drive,Automatic
2005,Two Seaters,12,8.0,4.3,Rear-Wheel Drive,Manual
2005,Minicompact Cars,24,4.0,1.6,Front-Wheel Drive,Automatic
2005,Minicompact Cars,24,4.0,1.6,Front-Wheel Drive,Automatic
2005,Minicompact Cars,19,6.0,3.6,Rear-Wheel Drive,Manual
2005,Minicompact Cars,19,6.0,3.6,Rear-Wheel Drive,Manual
2005,Compact Cars,24,4.0,2.0,Front-Wheel Drive,Automatic
2005,Compact Cars,24,4.0,2.0,Front-Wheel Drive,Manual
2005,Compact Cars,23,4.0,2.0,4-Wheel Drive,Manual
2005,Compact Cars,22,4.0,2.0,4-Wheel Drive,Automatic
2005,Compact Cars,19,6.0,3.1,4-Wheel Drive,Automatic
2005,Compact Cars,22,6.0,2.5,Rear-Wheel Drive,Automatic
2005,Compact Cars,16,8.0,6.0,Rear-Wheel Drive,Automatic
2005,Compact Cars,22,5.0,2.5,Front-Wheel Drive,Manual
2005,Standard Pickup Trucks,21,4.0,2.5,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,19,4.0,2.5,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,18,6.0,4.0,Rear-Wheel Drive,Manual
2005,Standard Pickup Trucks,17,6.0,4.0,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,11,8.0,6.0,Rear-Wheel Drive,Automatic
2005,Standard Pickup Trucks,14,8.0,4.7,Rear-Wheel Drive,Manual
2005,Sport Utility Vehicle,16,6.0,2.9,4-Wheel Drive,Automatic
2005,Standard Pickup Trucks,15,8.0,4.7,Rear-Wheel Drive,Manual
2005,Small Station Wagons,19,6.0,3.1,4-Wheel Drive,Automatic
2005,Small Station Wagons,22,4.0,2.0,4-Wheel Drive,Automatic
2005,Small Station Wagons,23,4.0,2.0,4-Wheel Drive,Manual
2005,Midsize Cars,19,6.0,2.8,Rear-Wheel Drive,Automatic
2005,Midsize Cars,19,6.0,3.1,4-Wheel Drive,Automatic
2005,Compact Cars,22,5.0,2.5,Front-Wheel Drive,Automatic
2005,Standard Pickup Trucks,11,8.0,6.0,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,20,6.0,3.5,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,17,6.0,3.7,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,14,8.0,5.7,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,19,6.0,3.3,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,13,8.0,4.6,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,13,8.0,5.4,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,21,4.0,2.3,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,24,4.0,2.3,Front-Wheel Drive,Manual
2005,Sport Utility Vehicle,19,6.0,3.0,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,21,4.0,2.3,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,19,6.0,3.0,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,16,6.0,4.0,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,8.0,4.6,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,18,6.0,3.8,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,22,4.0,2.4,Front-Wheel Drive,Manual
2005,Sport Utility Vehicle,21,4.0,2.4,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,14,8.0,5.6,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,20,6.0,3.3,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,20,6.0,3.5,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,19,6.0,3.4,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,22,4.0,2.2,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,21,4.0,2.2,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,23,4.0,2.2,Front-Wheel Drive,Manual
2005,Sport Utility Vehicle,20,6.0,3.5,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,18,6.0,2.5,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,18,6.0,2.5,Rear-Wheel Drive,Manual
2005,Sport Utility Vehicle,18,6.0,2.7,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,17,6.0,2.7,Rear-Wheel Drive,Manual
2005,Sport Utility Vehicle,18,6.0,4.0,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,22,4.0,2.4,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,19,6.0,3.3,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,23,4.0,2.4,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,23,4.0,2.4,Front-Wheel Drive,Manual
2005,Sport Utility Vehicle,17,6.0,4.0,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,16,6.0,3.5,Rear-Wheel Drive,Manual
2005,Sport Utility Vehicle,16,6.0,3.5,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,17,6.0,3.7,Rear-Wheel Drive,Manual
2005,Sport Utility Vehicle,21,4.0,2.3,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,24,4.0,2.3,Front-Wheel Drive,Manual
2005,Sport Utility Vehicle,19,6.0,3.0,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,14,8.0,5.4,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,16,6.0,4.0,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,8.0,4.6,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,20,6.0,3.0,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,16,8.0,4.8,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,8.0,5.3,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,16,6.0,4.2,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,6.0,4.2,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,8.0,5.3,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,6.0,4.2,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,16,8.0,5.3,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,23,4.0,2.4,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,20,4.0,2.4,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,20,4.0,2.4,Front-Wheel Drive,Manual
2005,Sport Utility Vehicle,17,6.0,3.7,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,20,4.0,2.4,Rear-Wheel Drive,Manual
2005,Sport Utility Vehicle,15,8.0,4.7,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,17,6.0,3.7,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,8.0,5.3,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,6.0,4.2,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,8.0,4.7,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,16,6.0,4.2,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,18,6.0,3.5,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,20,6.0,2.7,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,22,4.0,2.0,Front-Wheel Drive,Manual
2005,Sport Utility Vehicle,22,4.0,2.0,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,18,6.0,3.5,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,19,6.0,2.7,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,14,8.0,5.6,Rear-Wheel Drive,Automatic
2005,Sport Utility Vehicle,20,4.0,2.4,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,18,5.0,2.5,Front-Wheel Drive,Automatic
2005,Sport Utility Vehicle,17,6.0,2.7,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,21,4.0,2.3,4-Wheel Drive,Manual
2005,Sport Utility Vehicle,17,6.0,3.0,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,14,8.0,5.4,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,6.0,4.0,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,14,8.0,4.6,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,19,6.0,3.0,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,16,6.0,4.2,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,14,6.0,4.2,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,8.0,5.3,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,14,6.0,4.2,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,8.0,5.3,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,16,8.0,4.8,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,8.0,5.3,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,15,8.0,5.3,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,18,4.0,2.3,4-Wheel Drive,Automatic
2005,Sport Utility Vehicle,13,8.0,6.0,4-Wheel Drive,Automatic
